date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:50	79069/79069	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:47%20GMT	https://simplychocolate.dk/news/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/news/index.html	(from https://simplychocolate.dk/)
12:53:50	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:23:49%20GMT	http://simplychocolate.dk/robots.txt		(from https://simplychocolate.dk/)
12:53:50	53282/53282	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:49%20GMT	https://simplychocolate.dk/about/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/about/index.html	(from https://simplychocolate.dk/)
12:53:50	44242/44242	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:48%20GMT	https://simplychocolate.dk/stores/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/stores/index.html	(from https://simplychocolate.dk/)
12:53:52	37906/37906	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:50%20GMT	https://simplychocolate.dk/catalogue/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/catalogue/index.html	(from https://simplychocolate.dk/)
12:53:53	42506/42506	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:51%20GMT	https://simplychocolate.dk/travelretail/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/travelretail/index.html	(from https://simplychocolate.dk/)
12:53:54	41643/41643	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:51%20GMT	https://simplychocolate.dk/cocoa-horizons/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/cocoa-horizons/index.html	(from https://simplychocolate.dk/)
12:53:55	37859/37859	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:51%20GMT	https://simplychocolate.dk/product/crispy-carrie/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/crispy-carrie/index.html	(from https://simplychocolate.dk/)
12:53:55	38979/38979	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:53%20GMT	https://simplychocolate.dk/product/fresh-freddie/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/fresh-freddie/index.html	(from https://simplychocolate.dk/)
12:53:55	38793/38793	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:52%20GMT	https://simplychocolate.dk/product/salty-fred/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/salty-fred/index.html	(from https://simplychocolate.dk/)
12:53:57	39057/39057	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:54%20GMT	https://simplychocolate.dk/product/persian-perry/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/persian-perry/index.html	(from https://simplychocolate.dk/)
