date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:08	358286/358286	---M--	200	added ('OK')	image/jpeg	etag:%225778e-59347fd8840a7%22	https://simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_17_Logo.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_17_Logo.jpg	(from https://simplychocolate.dk/news/)
12:42:08	267366/267366	---M--	200	added ('OK')	image/jpeg	etag:%2241466-59722a744ada4%22	https://simplychocolate.dk/wp-content/uploads/2019/11/Final_Bla%cc%8a.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/11/Final_Bla%cc%8a.jpg	(from https://simplychocolate.dk/news/)
12:42:10	286810/286810	---M--	200	added ('OK')	image/jpeg	etag:%224605a-591df821de596%22	https://simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_16_Small.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_16_Small.jpg	(from https://simplychocolate.dk/news/)
12:42:13	287116/287116	---M--	200	added ('OK')	image/jpeg	etag:%224618c-58fe99a192c85%22	https://simplychocolate.dk/wp-content/uploads/2019/08/Pride_Juli_High_07.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/08/Pride_Juli_High_07.jpg	(from https://simplychocolate.dk/news/)
12:42:14	296457/296457	---M--	200	added ('OK')	image/jpeg	etag:%2248609-59347fd6dd2f3%22	https://simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_10_Logo_Small.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/09/Fotosession_AugustHigh_10_Logo_Small.jpg	(from https://simplychocolate.dk/news/)
12:42:15	348341/348341	---M--	200	added ('OK')	image/jpeg	etag:%22550b5-58fe99a2d7001%22	https://simplychocolate.dk/wp-content/uploads/2019/08/Pride_Juli_High_15.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/08/Pride_Juli_High_15.jpg	(from https://simplychocolate.dk/news/)
12:42:17	548902/548902	---M--	200	added ('OK')	image/jpeg	etag:%2286026-591ccfd571864%22	https://simplychocolate.dk/wp-content/uploads/2019/09/Crispy-Carrie.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/09/Crispy-Carrie.jpg	(from https://simplychocolate.dk/news/)
12:42:32	1550415/1550415	---M--	200	added ('OK')	image/jpeg	etag:%2217a84f-58f724a7450d7%22	https://simplychocolate.dk/wp-content/uploads/2019/08/Fotosession_Juli_High_21-3.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/08/Fotosession_Juli_High_21-3.jpg	(from https://simplychocolate.dk/news/)
12:42:47	1794289/1794289	---M--	200	added ('OK')	image/jpeg	etag:%221b60f1-5780485df5938%22	https://simplychocolate.dk/wp-content/uploads/2018/10/4D3C2824.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2018/10/4D3C2824.jpg	(from https://simplychocolate.dk/news/)
12:42:50	4215561/4215561	---M--	200	added ('OK')	image/jpeg	etag:%22405309-589761bed2378%22	https://simplychocolate.dk/wp-content/uploads/2019/05/SAS_HandLuggage.jpg	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/uploads/2019/05/SAS_HandLuggage.jpg	(from https://simplychocolate.dk/news/)
